"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1994",14462.2102833272,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1995",14766.5968778924,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1996",15068.7073414855,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1997",15116.0033639831,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1998",15576.385210035,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1999",16777.6109706863,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2000",18580.9407861386,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2001",19652.4310382998,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2002",21136.5481888978,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2003",21093.6095542819,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2004",21773.1273563186,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2005",22067.4872846402,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2006",23777.2341053826,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2007",25738.9814556013,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2008",27299.4719903457,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2009",27267.4923466228,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2010",27803.1072259192,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2011",28934.1725000991,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2012",30565.8161485949,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2013",30645.2417356805,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2014",31112.0448611177,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2015",31745.7773891178,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2016",32921.1457324689,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2017",33389.3591869523,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2018",34174.3383788914,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2019",35654.6132506947,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2020",35622.1579583838,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2021",36993.1734424448,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2022",40113.3075355717,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1995",12198.4517748651,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1996",12738.8886199092,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1997",13546.0844777378,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1998",14311.5940265001,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1999",14908.4450927674,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2000",16886.9856761057,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2001",18119.6788344245,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2002",19726.9680116253,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2003",19863.0019537565,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2004",20570.1172977901,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2005",21092.4195853579,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2006",22101.6506011672,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2007",22364.8250364156,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2008",23317.348625525,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2009",22991.2041823045,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2010",22897.5511488067,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2011",22982.971416413,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2012",22402.2051335687,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2013",23021.399352256,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2014",23479.1030734388,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2015",24640.7765484176,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2016",26018.3906627201,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2017",27136.4617871495,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2018",27746.2357558076,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2019",29804.618270424,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2020",28802.2841123593,"E"
"ESP","HHDI","GROSSADJ","USD_CAP","A","2021",29547.6779898864,"E"
"EST","HHDI","GROSSADJ","USD_CAP","A","1995",5371.26273663678,
"EST","HHDI","GROSSADJ","USD_CAP","A","1996",5605.00884222373,
"EST","HHDI","GROSSADJ","USD_CAP","A","1997",6046.52822580789,
"EST","HHDI","GROSSADJ","USD_CAP","A","1998",6309.13135783138,
"EST","HHDI","GROSSADJ","USD_CAP","A","1999",6509.66873786382,
"EST","HHDI","GROSSADJ","USD_CAP","A","2000",7230.0472460974,
"EST","HHDI","GROSSADJ","USD_CAP","A","2001",7687.42630167457,
"EST","HHDI","GROSSADJ","USD_CAP","A","2002",8433.63575345741,
"EST","HHDI","GROSSADJ","USD_CAP","A","2003",9034.63230337942,
"EST","HHDI","GROSSADJ","USD_CAP","A","2004",9841.05556369624,
"EST","HHDI","GROSSADJ","USD_CAP","A","2005",10744.9953853817,
"EST","HHDI","GROSSADJ","USD_CAP","A","2006",12072.9132990575,
"EST","HHDI","GROSSADJ","USD_CAP","A","2007",13398.3938135673,
"EST","HHDI","GROSSADJ","USD_CAP","A","2008",15100.4988501364,
"EST","HHDI","GROSSADJ","USD_CAP","A","2009",14353.0411603165,
"EST","HHDI","GROSSADJ","USD_CAP","A","2010",14690.8505453895,
"EST","HHDI","GROSSADJ","USD_CAP","A","2011",15645.2209917286,
"EST","HHDI","GROSSADJ","USD_CAP","A","2012",16236.751515705,
"EST","HHDI","GROSSADJ","USD_CAP","A","2013",17465.7408318809,
"EST","HHDI","GROSSADJ","USD_CAP","A","2014",18319.1519276539,
"EST","HHDI","GROSSADJ","USD_CAP","A","2015",19321.3291478592,
"EST","HHDI","GROSSADJ","USD_CAP","A","2016",20727.3170053457,
"EST","HHDI","GROSSADJ","USD_CAP","A","2017",21826.4676290509,
"EST","HHDI","GROSSADJ","USD_CAP","A","2018",23485.9900508542,
"EST","HHDI","GROSSADJ","USD_CAP","A","2019",24916.1181632281,
"EST","HHDI","GROSSADJ","USD_CAP","A","2020",25793.0876189579,
"EST","HHDI","GROSSADJ","USD_CAP","A","2021",26945.2848959443,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1978",5495.74811782236,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1979",6025.31177430441,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1980",6871.99894538668,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1981",7656.3770237653,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1982",8104.73610525783,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1983",8563.71530369292,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1984",9139.46961231025,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1985",9640.60309342149,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1986",10026.39922486,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1987",10359.5019884762,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1988",10776.9290192419,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1989",11373.650924731,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1990",12038.2153063855,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1991",12805.0098979242,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1992",13604.6953853932,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1993",14365.5168831241,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1994",14906.4661960501,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1995",15534.2704063673,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1996",16516.9469455181,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1997",17226.0515964253,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1998",18199.8231033181,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1999",18708.5944471102,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2000",20394.8439977663,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2001",20683.1869008349,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2002",23283.0421645602,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2003",23982.0046338114,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2004",25345.2522114746,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2005",26802.7148648902,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2006",26353.4284804059,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2007",28473.5110543008,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2008",29772.3011634362,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2009",30494.5738619126,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2010",31286.6999099862,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2011",32290.4705672169,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2012",33728.8372040277,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2013",35727.9216883881,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2014",36475.0995000899,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2015",36417.8177885806,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2016",36933.1220070835,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2017",39225.3396381929,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2018",40477.564536595,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2019",41853.0727927559,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2020",41855.0660847453,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2021",43850.8234843026,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1975",1104.54684259058,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1976",1303.20709745142,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1977",1502.71959926834,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1978",1760.09326933279,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1979",1997.5903641644,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1980",1996.10071248977,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1981",2277.04361216946,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1982",2550.25188282431,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1983",2917.53449783488,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1984",3329.72912217768,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1985",3666.30369522402,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1986",4215.51503421054,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1987",4859.5516441197,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1988",5550.63198678982,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1989",6185.20343522397,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1990",7038.66926382146,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1991",8046.16753999407,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1992",8642.59562567881,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1993",9277.92734472135,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1994",9936.06335231183,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1995",10665.4399637435,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1996",11475.7942825158,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1997",11775.0354692582,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1998",11662.3271109476,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1999",11982.7123721966,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2000",12496.0517109874,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2001",13034.2639175525,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2002",13878.621965121,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2003",14261.1356194314,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2004",15244.0552955068,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2005",15814.9967154735,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2006",16656.6588349274,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2007",17814.6029344014,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2008",18514.726674674,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2009",18642.4285182529,
